经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
111.905345,40.950872,8286.78,-4.5,-85.0,267.4,12.35467,5.866902
111.905342,40.950872,8278.53,-4.3,-84.9,267.2,10.326161,5.853038
111.905339,40.950872,8270.29,-4.2,-84.7,267.1,9.645887,5.901286
111.905336,40.950873,8261.33,-4.1,-84.6,267.0,8.984647,5.94149
111.905329,40.950873,8249.32,-3.9,-84.3,266.8,8.346503,5.961997
111.905323,40.950873,8237.3,-3.8,-84.1,266.7,7.708359,5.989197
111.905317,40.950873,8225.29,-3.6,-83.9,266.5,7.070216,6.022797
111.90531,40.950873,8213.61,-3.5,-83.7,266.4,6.460628,6.027733
111.905302,40.950873,8201.98,-3.4,-83.5,266.3,5.854571,6.026668
111.905295,40.950873,8190.34,-3.2,-83.3,266.1,5.248514,6.023497
111.905286,40.950873,8178.5,-3.1,-83.1,266.0,4.785487,5.992631
111.905276,40.950873,8166.52,-3.1,-82.8,266.0,4.421857,5.945574
111.905267,40.950873,8154.54,-3.0,-82.6,265.9,4.058226,5.901162
111.905258,40.950872,8143.66,-2.9,-82.4,265.8,3.754552,5.861159
111.90525,40.950872,8135.47,-2.8,-82.2,265.7,3.597677,5.82441
111.905242,40.950872,8127.29,-2.8,-82.1,265.7,3.440803,5.840232
111.905234,40.950872,8119.11,-2.7,-81.9,265.6,3.283929,5.862326
111.905226,40.950871,8110.93,-2.6,-81.8,265.5,3.127053,5.919961
111.905217,40.950871,8101.81,-2.6,-81.7,265.5,2.965443,5.967334
111.905203,40.950871,8088.71,-2.5,-81.4,265.4,2.783635,5.996654
111.905188,40.95087,8075.61,-2.5,-81.2,265.4,2.601828,6.033229
111.905173,40.950869,8062.51,-2.4,-80.9,265.3,2.420021,6.07675
111.905158,40.950869,8050.5,-2.3,-80.7,265.2,2.292135,6.053006
111.905143,40.950868,8038.62,-2.3,-80.4,265.2,2.170913,6.024596
111.905128,40.950867,8026.74,-2.2,-80.2,265.1,2.049692,6.000679
111.905115,40.950866,8016.67,-2.2,-80.0,265.1,1.941886,5.965529
111.905102,40.950866,8007.86,-2.1,-79.8,265.0,1.843401,5.925178
111.905089,40.950865,7999.06,-2.1,-79.7,265.0,1.744917,5.953159
111.905077,40.950864,7990.25,-2.1,-79.5,265.0,1.665046,5.987605
111.905064,40.950864,7981.44,-2.0,-79.3,264.9,1.630745,6.057399
111.905046,40.950863,7970.15,-2.0,-79.1,264.9,1.574493,6.079232
111.905027,40.950862,7958.19,-2.0,-78.9,264.8,1.512405,6.09543
111.905008,40.950861,7946.23,-1.9,-78.6,264.7,1.450318,6.118388
111.904989,40.950859,7934.41,-1.9,-78.4,264.7,1.400021,6.145162
111.904969,40.950858,7923.15,-1.8,-78.1,264.7,1.400005,6.160687
111.904949,40.950857,7911.9,-1.8,-77.9,264.6,1.399989,6.173139
111.90493,40.950856,7900.64,-1.7,-77.7,264.6,1.399972,6.182479
111.904906,40.950854,7888.18,-1.7,-77.5,264.6,1.346036,6.161593
111.904882,40.950853,7875.57,-1.6,-77.2,264.5,1.285434,6.142782
111.904858,40.950851,7862.96,-1.6,-77.0,264.5,1.224831,6.130157
111.904837,40.95085,7852.88,-1.6,-76.8,264.5,1.175402,6.105227
111.90482,40.950849,7844.56,-1.6,-76.6,264.5,1.133738,6.072492
111.904803,40.950848,7836.24,-1.5,-76.5,264.4,1.092074,6.106376
111.904786,40.950846,7827.93,-1.5,-76.3,264.4,1.05041,6.144464
111.904768,40.950845,7819.61,-1.5,-76.1,264.4,1.008746,6.214881
111.904742,40.950843,7807.59,-1.5,-75.9,264.4,0.999994,6.215041
111.904712,40.950842,7794.6,-1.5,-75.6,264.4,0.999994,6.208641
111.904683,40.95084,7781.61,-1.4,-75.3,264.3,0.999994,6.21437
111.904654,40.950837,7768.74,-1.4,-75.1,264.3,0.976971,6.215853
111.904624,40.950835,7756.43,-1.4,-74.8,264.3,0.855766,6.154581
111.904594,40.950833,7744.12,-1.4,-74.6,264.2,0.734561,6.140787
111.904564,40.950831,7731.8,-1.4,-74.4,264.2,0.613357,6.146357
111.904542,40.95083,7723.22,-1.4,-74.3,264.2,0.583164,6.1398
111.904521,40.950828,7715.09,-1.4,-74.1,264.2,0.564226,6.13743
111.9045,40.950827,7706.97,-1.3,-73.9,264.2,0.545288,6.146892
111.904479,40.950825,7698.84,-1.3,-73.8,264.2,0.537515,6.17824
111.904456,40.950823,7690.21,-1.3,-73.6,264.2,0.539208,6.22263
111.904418,40.950821,7676.42,-1.3,-73.3,264.2,0.558134,6.245451
111.90438,40.950818,7662.64,-1.2,-73.0,264.1,0.577061,6.276661
111.904342,40.950815,7648.86,-1.2,-72.8,264.1,0.595988,6.315954
111.90431,40.950813,7638.1,-1.2,-72.5,264.1,0.556081,6.298405
111.904281,40.950811,7628.15,-1.2,-72.4,264.1,0.500528,6.263873
111.904252,40.950808,7618.19,-1.2,-72.2,264.0,0.444976,6.228682
111.904221,40.950806,7607.74,-1.2,-72.0,264.0,0.41149,6.189478
111.904182,40.950803,7595.13,-1.2,-71.7,264.0,0.472109,6.139544
111.904142,40.9508,7582.53,-1.1,-71.5,264.0,0.532728,6.139658
111.904103,40.950797,7569.93,-1.1,-71.2,264.0,0.593346,6.162133
111.904073,40.950795,7560.72,-1.1,-71.1,264.0,0.56294,6.148342
111.904044,40.950793,7551.93,-1.1,-70.9,264.0,0.521276,6.13431
111.904016,40.95079,7543.14,-1.1,-70.7,263.9,0.479612,6.130434
111.903987,40.950788,7534.35,-1.1,-70.6,263.9,0.437947,6.156522
111.903956,40.950786,7525.07,-1.1,-70.4,263.9,0.400031,6.202136
111.903907,40.950782,7510.85,-1.1,-70.1,263.9,0.400031,6.22556
111.903858,40.950778,7496.63,-1.0,-69.8,263.9,0.400031,6.259163
111.903808,40.950774,7482.41,-1.0,-69.6,263.9,0.400031,6.302534
111.903775,40.950772,7473.23,-1.0,-69.4,263.9,0.400031,6.281277
111.903747,40.950769,7465.4,-1.0,-69.3,263.9,0.400031,6.235507
111.903718,40.950767,7457.57,-1.0,-69.1,263.8,0.400031,6.183057
111.903689,40.950765,7449.73,-1.0,-69.0,263.8,0.388517,6.131074
111.903661,40.950763,7441.9,-1.0,-68.8,263.8,0.327898,6.104476
111.90362,40.95076,7431.18,-1.0,-68.6,263.8,0.26728,6.085684
