经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.285354,40.966539,3828.86,77.9,24.6,44.6,9.229949,16.546323
112.285451,40.966627,3834.29,78.3,24.7,45.4,9.29056,16.616303
112.285549,40.966715,3839.72,78.8,24.8,46.2,9.351157,16.70928
112.285644,40.966801,3845.01,79.2,24.9,46.9,9.432355,16.788312
112.285732,40.966874,3849.78,79.5,25.0,47.6,9.599025,16.735011
112.28582,40.966947,3854.54,79.9,25.0,48.3,9.765695,16.697913
112.285909,40.96702,3859.31,80.3,25.1,48.9,9.932365,16.67743
112.285985,40.967081,3863.39,80.6,25.1,49.5,9.975245,16.582164
112.286054,40.967134,3867.02,80.8,25.1,50.0,9.933595,16.437544
112.286124,40.967187,3870.64,81.1,25.2,50.6,9.891917,16.475305
112.286193,40.96724,3874.26,81.4,25.2,51.1,9.850239,16.54412
112.286262,40.967292,3877.88,81.6,25.2,51.6,9.808575,16.753764
112.286349,40.967355,3882.37,82.0,25.2,52.2,9.896247,16.865859
112.286442,40.96742,3887.08,82.3,25.3,52.9,10.01747,16.966919
112.286534,40.967486,3891.8,82.6,25.3,53.6,10.138692,17.080923
112.286633,40.967553,3896.79,83.0,25.3,54.3,10.170056,17.069175
112.286739,40.967622,3902.07,83.4,25.3,55.0,10.109445,16.927054
112.286846,40.967691,3907.35,83.8,25.4,55.7,10.048848,16.796419
112.286944,40.967755,3912.23,84.1,25.4,56.4,9.951148,16.685433
112.287011,40.967795,3915.45,84.4,25.4,56.8,9.699511,16.606107
112.287078,40.967835,3918.67,84.6,25.4,57.3,9.447873,16.603667
112.287144,40.967875,3921.89,84.9,25.4,57.7,9.196249,16.709407
112.287211,40.967915,3925.11,85.1,25.4,58.2,9.051886,16.834285
112.287282,40.967957,3928.54,85.3,25.4,58.7,9.016382,16.955685
112.287397,40.96802,3933.96,85.8,25.4,59.5,9.323195,16.974454
112.287512,40.968083,3939.38,86.2,25.3,60.2,9.630007,17.013944
112.287628,40.968147,3944.8,86.6,25.3,61.0,9.936819,17.073919
112.287736,40.968202,3949.79,87.0,25.3,61.7,10.048124,17.070365
112.287842,40.968256,3954.66,87.4,25.3,62.4,10.108735,17.059458
112.287948,40.968309,3959.53,87.7,25.3,63.1,10.169332,17.062442
112.288057,40.968362,3964.48,88.1,25.3,63.8,10.170056,16.997987
112.288169,40.968414,3969.49,88.4,25.2,64.5,10.109445,16.855878
112.288281,40.968466,3974.5,88.8,25.1,65.2,10.048834,16.787882
112.288387,40.968514,3979.2,89.1,25.1,65.9,10.007607,16.750967
112.288465,40.968546,3982.59,89.4,25.1,66.4,10.046826,16.699977
112.288543,40.968579,3985.98,89.7,25.1,66.8,10.086045,16.697866
112.28862,40.968612,3989.37,89.9,25.0,67.3,10.125264,16.77029
112.288698,40.968644,3992.77,90.2,25.0,67.8,10.164483,16.899578
112.288781,40.968679,3996.38,90.4,25.0,68.3,10.2,17.043993
112.288917,40.96873,4002.11,90.9,24.9,69.1,10.2,16.983765
112.289052,40.968781,4007.84,91.3,24.8,69.9,10.2,16.964465
112.289187,40.968832,4013.57,91.7,24.7,70.7,10.2,16.986582
112.289304,40.968872,4018.41,92.1,24.6,71.4,10.2,16.899107
112.289416,40.96891,4023.03,92.5,24.5,72.1,10.2,16.785304
112.289527,40.968948,4027.65,92.8,24.4,72.8,10.2,16.831271
112.289623,40.968979,4031.55,93.1,24.4,73.3,10.073177,16.833397
112.289702,40.969003,4034.73,93.4,24.3,73.8,9.816498,16.769792
112.289781,40.969027,4037.92,93.6,24.3,74.3,9.559806,16.763881
112.28986,40.969051,4041.1,93.8,24.2,74.7,9.345352,16.800996
112.289939,40.969074,4044.28,94.1,24.1,75.2,9.306133,16.979839
112.290041,40.969103,4048.3,94.4,24.1,75.8,9.391947,17.121222
112.290176,40.969139,4053.59,94.7,23.9,76.6,9.670018,17.241116
112.290311,40.969175,4058.89,95.1,23.8,77.3,9.948089,17.382852
112.290444,40.969211,4064.1,95.5,23.7,78.1,10.182897,17.519104
112.290559,40.969237,4068.48,95.9,23.6,78.7,10.001091,17.411726
112.290674,40.969264,4072.87,96.2,23.4,79.4,9.819258,17.305811
112.290789,40.969291,4077.25,96.5,23.3,80.1,9.637438,17.201561
112.290889,40.969312,4080.99,96.8,23.2,80.6,9.427328,17.078837
112.290985,40.969331,4084.56,97.1,23.1,81.1,9.209854,16.945167
112.291082,40.96935,4088.13,97.3,23.0,81.7,8.992368,17.004472
112.291178,40.969369,4091.7,97.6,22.9,82.2,8.901717,17.074814
112.291274,40.969388,4095.28,97.8,22.8,82.7,8.940936,17.155808
112.291381,40.969407,4099.17,98.1,22.7,83.3,9.046954,17.127754
112.291493,40.969425,4103.21,98.4,22.5,83.9,9.182438,17.087797
112.291605,40.969444,4107.25,98.7,22.4,84.5,9.317908,17.191951
112.291732,40.969463,4111.76,99.1,22.2,85.2,9.400007,17.290625
112.291881,40.969483,4116.97,99.4,22.0,86.0,9.399993,17.391368
112.29203,40.969503,4122.19,99.8,21.9,86.8,9.399993,17.519901
112.292173,40.969522,4127.19,100.2,21.7,87.5,9.374189,17.647658
112.292258,40.969531,4130.08,100.4,21.6,88.0,9.09967,17.510703
112.292343,40.969539,4132.98,100.6,21.5,88.4,8.825151,17.351957
112.292428,40.969548,4135.87,100.8,21.3,88.9,8.550646,17.170199
112.292513,40.969556,4138.76,101.0,21.2,89.3,8.400696,17.096407
112.292598,40.969565,4141.65,101.2,21.1,89.8,8.283052,17.04472
112.292721,40.969574,4145.69,101.5,20.9,90.4,8.378033,17.047807
112.292844,40.969583,4149.74,101.8,20.7,91.1,8.474284,17.126801
