经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.065098,40.915155,8995.97,-1.2,1.4,70.7,0.200043,0.03719
112.065233,40.915191,8995.94,-1.2,1.4,70.7,0.200043,0.03721
112.065368,40.915227,8995.91,-1.2,1.4,70.7,0.200043,0.037216
112.065503,40.915263,8995.89,-1.2,1.4,70.7,0.200043,0.037305
112.065626,40.915295,8995.86,-1.2,1.4,70.7,0.175891,0.037356
112.065746,40.915327,8995.84,-1.2,1.4,70.7,0.14562,0.037312
112.065865,40.915359,8995.81,-1.2,1.4,70.7,0.115294,0.037243
112.06598,40.915389,8995.79,-1.2,1.4,70.7,0.084968,0.037071
112.06609,40.915418,8995.77,-1.2,1.4,70.7,0.054642,0.036779
112.066201,40.915447,8995.75,-1.2,1.4,70.7,0.02437,0.036461
112.066311,40.915477,8995.72,-1.2,1.4,70.7,0.0,0.036312
112.066421,40.915506,8995.7,-1.2,1.4,70.7,0.0,0.036787
112.066534,40.915536,8995.68,-1.2,1.4,70.7,0.0,0.037051
112.06665,40.915567,8995.66,-1.2,1.4,70.7,0.0,0.037223
112.066767,40.915597,8995.63,-1.2,1.4,70.7,0.0,0.037397
112.066886,40.915629,8995.61,-1.2,1.4,70.7,0.0,0.037495
112.06703,40.915667,8995.58,-1.2,1.4,70.7,0.0,0.03709
112.067173,40.915705,8995.55,-1.2,1.4,70.7,0.0,0.036623
112.067316,40.915743,8995.53,-1.2,1.4,70.7,0.0,0.036338
112.067448,40.915778,8995.5,-1.2,1.4,70.7,0.0,0.036666
112.067578,40.915813,8995.48,-1.2,1.4,70.7,0.0,0.037126
112.067708,40.915847,8995.45,-1.2,1.4,70.7,0.0,0.037741
112.067814,40.915875,8995.43,-1.2,1.4,70.7,0.0,0.038165
112.067896,40.915897,8995.42,-1.2,1.4,70.7,0.0,0.038128
112.067979,40.915919,8995.41,-1.2,1.4,70.7,0.0,0.037727
112.068061,40.915941,8995.39,-1.2,1.4,70.7,0.0,0.037224
112.068143,40.915962,8995.38,-1.2,1.4,70.7,0.0,0.036537
112.068244,40.915989,8995.36,-1.2,1.4,70.7,0.0,0.036412
