经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.415791,41.016835,8128.29,1.9,-7.4,68.3,0.0,0.04137
112.415954,41.016884,8126.02,1.9,-7.4,68.3,0.0,0.041032
112.416142,41.01694,8123.36,1.9,-7.4,68.3,0.0,0.04113
112.416331,41.016997,8120.71,1.9,-7.4,68.3,0.0,0.0412
112.416514,41.017052,8118.14,1.9,-7.4,68.3,0.0,0.041215
112.416641,41.017091,8116.35,1.9,-7.4,68.3,0.0,0.041641
112.416769,41.017129,8114.56,1.9,-7.4,68.3,0.0,0.042089
112.416896,41.017167,8112.77,1.9,-7.4,68.3,0.0,0.043087
112.417023,41.017206,8110.98,1.9,-7.4,68.3,0.0,0.043908
112.417151,41.017244,8109.19,1.9,-7.4,68.3,0.0,0.04482
112.417349,41.017304,8106.41,1.9,-7.4,68.3,0.0,0.044135
112.417548,41.017364,8103.61,1.9,-7.4,68.3,0.0,0.043544
112.417747,41.017423,8100.82,1.9,-7.4,68.3,0.0,0.04304
112.417893,41.017467,8098.78,1.9,-7.4,68.3,0.0,0.042522
112.418014,41.017504,8097.08,1.9,-7.4,68.3,0.0,0.042241
112.418136,41.01754,8095.37,1.9,-7.4,68.3,0.0,0.042452
112.418258,41.017577,8093.66,1.9,-7.4,68.3,0.0,0.042943
112.41838,41.017614,8091.95,1.9,-7.4,68.3,0.0,0.043844
112.418554,41.017666,8089.5,1.9,-7.4,68.3,0.0,0.044137
112.418765,41.017729,8086.55,1.9,-7.4,68.3,0.0,0.044075
112.418976,41.017793,8083.6,1.9,-7.4,68.3,0.0,0.044124
112.419173,41.017852,8080.84,1.9,-7.4,68.3,0.0,0.04392
112.419336,41.017901,8078.55,1.9,-7.4,68.3,0.0,0.043068
112.4195,41.01795,8076.25,1.9,-7.4,68.4,0.0,0.042205
112.419663,41.017999,8073.96,1.9,-7.4,68.4,0.0,0.041369
112.41986,41.018058,8071.21,1.9,-7.4,68.4,0.0,0.04125
112.420056,41.018118,8068.46,1.9,-7.4,68.4,0.0,0.041526
112.420253,41.018177,8065.7,1.9,-7.4,68.4,0.0,0.04216
112.420404,41.018222,8063.58,1.9,-7.4,68.4,0.0,0.042488
112.420536,41.018262,8061.74,1.9,-7.4,68.4,0.0,0.042581
112.420667,41.018301,8059.91,1.9,-7.4,68.4,0.0,0.042646
112.420799,41.018341,8058.07,1.9,-7.4,68.4,0.0,0.042485
112.42093,41.01838,8056.23,1.9,-7.4,68.4,0.0,0.0419
112.4211,41.018431,8053.85,1.9,-7.4,68.4,0.0,0.041559
112.421296,41.01849,8051.11,1.9,-7.4,68.4,0.0,0.041489
112.421492,41.018549,8048.37,1.9,-7.3,68.4,0.0,0.041823
112.421679,41.018605,8045.74,1.9,-7.3,68.4,0.0,0.041934
112.421846,41.018655,8043.41,1.9,-7.3,68.4,0.0,0.040922
112.422012,41.018705,8041.08,1.9,-7.3,68.4,0.0,0.040476
112.422179,41.018755,8038.75,1.9,-7.3,68.4,0.0,0.039982
112.422314,41.018796,8036.87,1.9,-7.3,68.4,0.0,0.040253
112.422449,41.018836,8034.98,1.9,-7.3,68.4,0.0,0.040622
112.422584,41.018877,8033.1,1.9,-7.3,68.4,0.0,0.041157
112.422719,41.018917,8031.21,1.9,-7.3,68.4,0.0,0.041849
112.422864,41.018961,8029.17,1.9,-7.3,68.4,0.0,0.042386
