经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.204636,41.047735,10354.53,-79.3,18.8,327.1,2.399992,2.945201
112.204585,41.047801,10357.17,-79.2,18.8,327.0,2.399978,2.932689
112.204534,41.047868,10359.81,-79.1,18.7,326.9,2.399965,2.923483
112.204485,41.047931,10362.27,-79.0,18.6,326.8,2.415059,2.89435
112.204436,41.047993,10364.73,-78.9,18.6,326.7,2.430222,2.885571
112.204387,41.048056,10367.2,-78.8,18.5,326.6,2.445385,2.894966
112.204343,41.048113,10369.41,-78.7,18.5,326.5,2.443213,2.89939
112.204301,41.048166,10371.5,-78.7,18.4,326.4,2.43764,2.899353
112.204258,41.04822,10373.59,-78.6,18.4,326.3,2.449579,2.895574
112.204216,41.048274,10375.69,-78.5,18.4,326.2,2.461518,2.902264
112.204173,41.048328,10377.78,-78.4,18.3,326.1,2.473444,2.926484
112.204128,41.048384,10379.94,-78.4,18.3,326.0,2.428119,2.948307
112.204083,41.048441,10382.14,-78.4,18.2,326.0,2.343793,2.968883
112.204037,41.048498,10384.35,-78.3,18.1,325.9,2.259454,2.990354
112.203989,41.048558,10386.62,-78.3,18.1,325.8,2.173189,2.997239
112.203937,41.048622,10389.07,-78.2,18.0,325.7,2.082292,2.968288
112.203884,41.048687,10391.53,-78.2,18.0,325.6,1.991396,2.940539
112.203832,41.048751,10393.98,-78.2,18.0,325.5,1.900514,2.913808
112.203779,41.048816,10396.43,-78.1,17.9,325.3,1.809604,2.919511
112.203727,41.04888,10398.88,-78.1,17.9,325.2,1.718681,2.944654
112.203674,41.048944,10401.33,-78.0,17.8,325.1,1.627771,2.987814
112.203631,41.048997,10403.31,-78.0,17.8,325.0,1.518283,3.003723
112.203591,41.049044,10405.09,-78.0,17.7,325.0,1.40064,3.005201
112.203552,41.049092,10406.86,-77.9,17.7,324.9,1.282983,3.005971
112.203513,41.049139,10408.64,-77.9,17.7,324.8,1.16534,3.005981
112.203473,41.049186,10410.41,-77.9,17.6,324.7,1.047669,3.005449
112.203422,41.049247,10412.67,-77.9,17.6,324.6,0.999994,2.988959
112.203364,41.049317,10415.26,-77.9,17.5,324.6,0.999994,2.968675
112.203305,41.049386,10417.84,-77.8,17.4,324.5,0.999994,2.98374
112.203253,41.049448,10420.13,-77.8,17.4,324.4,0.985487,2.995913
112.203217,41.04949,10421.68,-77.8,17.3,324.3,0.936241,2.994171
112.203181,41.049532,10423.24,-77.8,17.3,324.2,0.886996,2.995655
112.203144,41.049575,10424.79,-77.7,17.3,324.1,0.83775,2.993975
112.203108,41.049617,10426.34,-77.7,17.2,324.0,0.788491,3.004328
112.203058,41.049675,10428.47,-77.7,17.2,323.9,0.748616,3.008036
112.202994,41.04975,10431.19,-77.7,17.1,323.8,0.718331,3.010566
112.202929,41.049825,10433.91,-77.6,17.0,323.7,0.723945,3.031068
112.202868,41.049895,10436.48,-77.6,17.0,323.6,0.733549,3.053873
112.202821,41.049949,10438.41,-77.6,17.0,323.5,0.694343,3.044578
112.202773,41.050002,10440.35,-77.6,16.9,323.4,0.655124,3.036798
112.202726,41.050056,10442.28,-77.6,16.9,323.3,0.615919,3.030086
112.202674,41.050115,10444.4,-77.6,16.9,323.2,0.600018,3.017354
112.202618,41.050178,10446.65,-77.6,16.8,323.1,0.600018,3.004788
112.202563,41.050241,10448.9,-77.5,16.7,323.0,0.600018,3.020476
112.202511,41.050299,10450.96,-77.5,16.7,322.9,0.600018,3.032809
112.20247,41.050345,10452.59,-77.5,16.6,322.8,0.600018,3.03266
112.202428,41.05039,10454.21,-77.5,16.6,322.7,0.600018,3.04533
112.202387,41.050436,10455.84,-77.4,16.6,322.6,0.600018,3.058017
112.202346,41.050482,10457.47,-77.4,16.5,322.5,0.600018,3.065759
112.202295,41.050539,10459.45,-77.4,16.5,322.4,0.600005,3.060883
112.202234,41.050606,10461.8,-77.4,16.4,322.3,0.599991,3.047077
112.202173,41.050672,10464.15,-77.3,16.3,322.2,0.599977,3.059613
112.202116,41.050735,10466.33,-77.3,16.3,322.1,0.6076,3.080788
112.202077,41.050777,10467.79,-77.3,16.3,322.0,0.646805,3.080136
112.202038,41.050819,10469.25,-77.3,16.2,322.0,0.686024,3.079086
112.201999,41.050861,10470.71,-77.2,16.2,321.9,0.725243,3.077187
112.20196,41.050903,10472.18,-77.2,16.1,321.9,0.728412,3.070495
112.201919,41.050947,10473.72,-77.2,16.1,321.8,0.703318,3.059448
112.201857,41.051014,10475.99,-77.2,16.0,321.7,0.642707,3.056432
