经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.983756,41.182031,8034.6,135.9,-16.2,254.0,5.023194,1.220304
112.98365,41.182008,8031.75,136.1,-16.2,254.0,5.069175,1.217012
112.983543,41.181985,8028.91,136.3,-16.3,254.0,5.099474,1.222704
112.98342,41.181959,8025.59,136.5,-16.3,254.0,5.248918,1.22414
112.983296,41.181932,8022.26,136.8,-16.4,253.9,5.400412,1.227791
112.983172,41.181905,8018.94,137.0,-16.4,253.9,5.55196,1.236506
112.983055,41.181879,8015.75,137.3,-16.4,253.9,5.682772,1.238325
112.98294,41.181854,8012.63,137.5,-16.5,253.8,5.803994,1.237543
112.982825,41.181829,8009.51,137.8,-16.6,253.8,5.925189,1.238384
112.982721,41.181806,8006.67,138.0,-16.6,253.8,6.050018,1.236761
112.982633,41.181787,8004.25,138.2,-16.6,253.8,6.180747,1.228151
112.982544,41.181768,8001.84,138.4,-16.7,253.8,6.311477,1.225457
112.982456,41.181748,7999.42,138.7,-16.7,253.8,6.442207,1.226365
112.982353,41.181726,7996.57,138.9,-16.7,253.8,6.652003,1.22641
112.982245,41.181702,7993.6,139.2,-16.8,253.8,6.869586,1.226917
112.982137,41.181678,7990.63,139.5,-16.9,253.8,7.051405,1.229339
112.982032,41.181655,7987.71,139.7,-16.9,253.8,7.25153,1.229906
112.98193,41.181632,7984.86,140.0,-17.0,253.8,7.471243,1.228722
112.981828,41.18161,7982.01,140.3,-17.0,253.7,7.571811,1.228013
112.981725,41.181587,7979.16,140.6,-17.0,253.7,7.670275,1.227959
112.981623,41.181565,7976.3,140.9,-17.1,253.7,7.768739,1.228379
112.981539,41.181546,7973.94,141.1,-17.1,253.7,7.763494,1.224473
112.981463,41.181529,7971.8,141.4,-17.2,253.7,7.709999,1.217689
112.981387,41.181512,7969.66,141.6,-17.2,253.7,7.656533,1.214875
112.981311,41.181495,7967.51,141.8,-17.2,253.7,7.61853,1.214947
112.981234,41.181478,7965.37,142.0,-17.3,253.7,7.60547,1.219516
112.981141,41.181458,7962.72,142.3,-17.3,253.7,7.658855,1.22351
112.981035,41.181434,7959.7,142.5,-17.4,253.7,7.759887,1.227171
112.980929,41.18141,7956.68,142.8,-17.5,253.7,7.781826,1.231452
112.98082,41.181386,7953.6,143.1,-17.5,253.7,7.764696,1.23296
112.980707,41.181361,7950.35,143.3,-17.5,253.7,7.704071,1.226776
112.980594,41.181336,7947.1,143.6,-17.6,253.7,7.625169,1.221296
112.980481,41.181311,7943.86,143.8,-17.6,253.7,7.526705,1.216623
112.980362,41.181284,7940.42,144.0,-17.7,253.7,7.428186,1.203907
112.980243,41.181257,7936.98,144.3,-17.7,253.6,7.329722,1.192684
112.980124,41.181231,7933.54,144.5,-17.8,253.6,7.231231,1.187246
112.980024,41.181208,7930.63,144.7,-17.8,253.6,7.092878,1.179061
112.979933,41.181188,7927.97,144.8,-17.9,253.6,6.93603,1.168742
112.979842,41.181168,7925.31,145.0,-17.9,253.6,6.779181,1.16731
112.979751,41.181147,7922.65,145.1,-17.9,253.6,6.622306,1.169165
112.97966,41.181127,7919.99,145.2,-18.0,253.6,6.465457,1.175705
112.979551,41.181102,7916.77,145.4,-18.0,253.6,6.294047,1.171606
112.979429,41.181075,7913.16,145.6,-18.0,253.6,6.112227,1.16206
112.979306,41.181047,7909.55,145.8,-18.1,253.5,5.930407,1.155103
112.979192,41.181021,7906.18,145.9,-18.1,253.5,5.723507,1.145087
112.9791,41.181001,7903.42,146.0,-18.1,253.5,5.452923,1.124386
112.979008,41.18098,7900.66,146.1,-18.2,253.5,5.182392,1.112007
112.978915,41.180959,7897.9,146.3,-18.2,253.5,4.911835,1.107841
112.978823,41.180938,7895.14,146.4,-18.3,253.4,4.64125,1.103005
112.978731,41.180917,7892.38,146.5,-18.3,253.4,4.370693,1.097561
112.978639,41.180896,7889.62,146.6,-18.3,253.4,4.100135,1.093263
112.978546,41.180875,7886.86,146.7,-18.4,253.4,3.973176,1.095648
112.978454,41.180854,7884.1,146.8,-18.4,253.4,3.912961,1.10144
112.978361,41.180833,7881.3,146.9,-18.4,253.4,3.824059,1.099006
112.978268,41.180812,7878.49,147.0,-18.5,253.3,3.731387,1.095997
