x,vx,y,vy,z,vz
1933.5690,142.2503,933.2721,85.5358,1203.4579,24.2319
1938.3113,142.2903,936.1218,85.4477,1204.2662,24.2635
1943.0550,142.3285,938.9686,85.3586,1205.0755,24.2944
1947.7999,142.3648,941.8124,85.2689,1205.8858,24.3238
1952.5460,142.3994,944.6532,85.1789,1206.6970,24.3511
1957.2932,142.4324,947.4910,85.0888,1207.5092,24.3757
1962.0414,142.4640,950.3258,84.9990,1208.3221,24.3972
1966.7907,142.4943,953.1576,84.9095,1209.1356,24.4156
1971.5410,142.5234,955.9864,84.8204,1209.9497,24.4306
1976.2923,142.5515,958.8123,84.7320,1210.7643,24.4423
1981.0445,142.5787,961.6352,84.6442,1211.5792,24.4507
1985.7975,142.6051,964.4553,84.5571,1212.3943,24.4560
1990.5515,142.6310,967.2724,84.4708,1213.2095,24.4583
1995.3063,142.6564,970.0867,84.3852,1214.0248,24.4580
2000.0619,142.6814,972.8981,84.3003,1214.8400,24.4553
2004.8183,142.7063,975.7067,84.2163,1215.6551,24.4503
2009.5756,142.7312,978.5125,84.1329,1216.4700,24.4435
2014.3338,142.7561,981.3156,84.0504,1217.2847,24.4351
2019.0927,142.7812,984.1159,83.9685,1218.0990,24.4254
2023.8525,142.8066,986.9135,83.8874,1218.9130,24.4146
2028.6132,142.8324,989.7084,83.8071,1219.7267,24.4030
2033.3747,142.8587,992.5006,83.7274,1220.5399,24.3907
2038.1371,142.8855,995.2902,83.6484,1221.3527,24.3781
2042.9004,142.9130,998.0772,83.5701,1222.1651,24.3654
2047.6646,142.9413,1000.8616,83.4926,1222.9771,24.3526
2052.4298,142.9704,1003.6434,83.4157,1223.7886,24.3399
2057.1960,143.0003,1006.4226,83.3395,1224.5997,24.3274
2061.9632,143.0310,1009.1993,83.2640,1225.4104,24.3153
2066.7314,143.0628,1011.9736,83.1892,1226.2207,24.3036
2071.5007,143.0955,1014.7453,83.1151,1227.0307,24.2924
2076.2711,143.1291,1017.5146,83.0417,1227.8402,24.2818
2081.0427,143.1638,1020.2814,82.9690,1228.6495,24.2718
2085.8154,143.1994,1023.0458,82.8971,1229.4584,24.2623
2090.5893,143.2360,1025.8079,82.8258,1230.2670,24.2535
2095.3644,143.2736,1028.5676,82.7552,1231.0753,24.2452
2100.1409,143.3122,1031.3249,82.6853,1231.8833,24.2377
2104.9186,143.3517,1034.0799,82.6142,1232.6912,24.2368
2109.6977,143.3920,1036.8325,82.5432,1233.4991,24.2378
2114.4781,143.4328,1039.5828,82.4752,1234.3070,24.2318
2119.2599,143.4743,1042.3309,82.4122,1235.1144,24.2116
2124.0430,143.5164,1045.0770,82.3558,1235.9209,24.1720
2128.8276,143.5593,1047.8214,82.3074,1236.7256,24.1092
2133.6137,143.6029,1050.5643,82.2674,1237.5279,24.0208
2138.4012,143.6470,1053.3060,82.2364,1238.3267,23.9053
2143.1901,143.6917,1056.0468,82.2142,1239.1213,23.7625
2147.9806,143.7368,1058.7870,82.2007,1239.9106,23.5924
2152.7726,143.7821,1061.5270,82.1953,1240.6938,23.3960
2157.5661,143.8274,1064.2668,82.1977,1241.4701,23.1745
2162.3611,143.8725,1067.0069,82.2070,1242.2385,22.9296
2167.1576,143.9173,1069.7473,82.2226,1242.9985,22.6633
2171.9556,143.9615,1072.4884,82.2437,1243.7492,22.3776
2176.7550,144.0051,1075.2303,82.2696,1244.4901,22.0745
2181.5559,144.0480,1077.9731,82.2996,1245.2206,21.7561
2186.3582,144.0901,1080.7170,82.3329,1245.9403,21.4246
2191.1619,144.1314,1083.4620,82.3689,1246.6488,21.0824
2195.9670,144.1719,1086.2083,82.4070,1247.3457,20.7314
2200.7734,144.2117,1088.9558,82.4465,1248.0308,20.3738
2205.5811,144.2508,1091.7047,82.4870,1248.7039,20.0112
2210.3901,144.2892,1094.4550,82.5279,1249.3649,19.6456
2215.2003,144.3272,1097.2066,82.5688,1250.0136,19.2784
2220.0119,144.3646,1099.9596,82.6095,1250.6501,18.9108
2224.8246,144.4015,1102.7139,82.6496,1251.2743,18.5440
2229.6386,144.4382,1105.4695,82.6888,1251.8864,18.1791
2234.4538,144.4745,1108.2265,82.7269,1252.4863,17.8168
2239.2703,144.5105,1110.9846,82.7639,1253.0742,17.4578
2244.0879,144.5462,1113.7440,82.7995,1253.6502,17.1024
2248.9067,144.5817,1116.5046,82.8338,1254.2144,16.7506
2253.7267,144.6169,1119.2663,82.8667,1254.7669,16.4026
2258.5478,144.6517,1122.0290,82.8981,1255.3079,16.0584
2263.3701,144.6862,1124.7928,82.9282,1255.8375,15.7181
2268.1935,144.7203,1127.5576,82.9569,1256.3559,15.3814
2273.0181,144.7539,1130.3232,82.9843,1256.8630,15.0480
2277.8438,144.7870,1133.0898,83.0104,1257.3591,14.7177
2282.6706,144.8196,1135.8573,83.0354,1257.8442,14.3900
2287.4984,144.8515,1138.6255,83.0592,1258.3185,14.0650
2292.3273,144.8827,1141.3945,83.0819,1258.7819,13.7418
2297.1573,144.9127,1144.1643,83.1049,1259.2345,13.4156
2301.9882,144.9409,1146.9349,83.1278,1259.6762,13.0863
2306.8200,144.9682,1149.7061,83.1482,1260.1070,12.7634
2311.6527,144.9957,1152.4780,83.1643,1260.5273,12.4545
2316.4864,145.0242,1155.2504,83.1747,1260.9375,12.1656
2321.3210,145.0543,1158.0229,83.1784,1261.3386,11.9007
2326.1567,145.0864,1160.7955,83.1747,1261.7312,11.6627
2330.9935,145.1207,1163.5678,83.1632,1262.1164,11.4532
2335.8314,145.1573,1166.3396,83.1438,1262.4951,11.2726
2340.6706,145.1961,1169.1107,83.1165,1262.8682,11.1203
2345.5112,145.2369,1171.8806,83.0815,1263.2368,10.9953
2350.3531,145.2794,1174.6493,83.0392,1263.6016,10.8958
2355.1965,145.3232,1177.4165,82.9900,1263.9634,10.8197
2360.0413,145.3680,1180.1819,82.9346,1264.3231,10.7646
2364.8877,145.4133,1182.9454,82.8734,1264.6812,10.7278
2369.7356,145.4590,1185.7068,82.8071,1265.0385,10.7070
2374.5850,145.5046,1188.4658,82.7364,1265.3952,10.6997
2379.4359,145.5499,1191.2225,82.6618,1265.7519,10.7036
2384.2883,145.5947,1193.9766,82.5840,1266.1089,10.7162
2389.1422,145.6387,1196.7281,82.5036,1266.4664,10.7354
2393.9975,145.6818,1199.4768,82.4211,1266.8246,10.7595
2398.8543,145.7239,1202.2228,82.3370,1267.1837,10.7868
2403.7124,145.7650,1204.9659,82.2518,1267.5438,10.8157
2408.5719,145.8050,1207.7062,82.1659,1267.9048,10.8451
2413.4328,145.8438,1210.4437,82.0795,1268.2668,10.8740
2418.2948,145.8816,1213.1782,81.9930,1268.6297,10.9014
2423.1582,145.9183,1215.9099,81.9066,1268.9935,10.9268
2428.0227,145.9540,1218.6386,81.8205,1269.3581,10.9497
2432.8884,145.9888,1221.3646,81.7349,1269.7235,10.9697
2437.7553,146.0227,1224.0876,81.6499,1270.0894,10.9866
2442.6233,146.0559,1226.8079,81.5655,1270.4559,11.0003
2447.4924,146.0883,1229.5253,81.4818,1270.8227,11.0108
2452.3625,146.1202,1232.2400,81.3989,1271.1899,11.0182
2457.2337,146.1516,1234.9519,81.3167,1271.5572,11.0226
2462.1059,146.1826,1237.6611,81.2353,1271.9247,11.0241
2466.9792,146.2132,1240.3676,81.1546,1272.2922,11.0230
2471.8535,146.2437,1243.0714,81.0746,1272.6595,11.0196
2476.7288,146.2741,1245.7726,80.9953,1273.0268,11.0141
2481.6051,146.3044,1248.4711,80.9166,1273.3938,11.0067
2486.4824,146.3348,1251.1671,80.8386,1273.7605,10.9977
2491.3607,146.3653,1253.8604,80.7611,1274.1270,10.9873
2496.2401,146.3961,1256.5511,80.6842,1274.4930,10.9759
2501.1205,146.4271,1259.2393,80.6078,1274.8587,10.9636
2506.0019,146.4585,1261.9250,80.5319,1275.2239,10.9506
2510.8844,146.4903,1264.6081,80.4564,1275.5887,10.9371
2515.7679,146.5225,1267.2888,80.3814,1275.9530,10.9233
2520.6526,146.5553,1269.9669,80.3068,1276.3169,10.9094
2525.5383,146.5885,1272.6426,80.2325,1276.6803,10.8955
2530.4251,146.6223,1275.3157,80.1586,1277.0433,10.8816
2535.3131,146.6567,1277.9865,80.0851,1277.4058,10.8680
2540.2023,146.6917,1280.6548,80.0119,1277.7678,10.8546
2545.0926,146.7274,1283.3206,79.9390,1278.1294,10.8415
2549.9841,146.7636,1285.9840,79.8664,1278.4906,10.8287
2554.8768,146.8005,1288.6450,79.7941,1278.8513,10.8163
2559.7708,146.8379,1291.3036,79.7222,1279.2117,10.8043
2564.6660,146.8760,1293.9598,79.6505,1279.5716,10.7928
2569.5625,146.9147,1296.6137,79.5791,1279.9312,10.7816
2574.4603,146.9540,1299.2651,79.5080,1280.2904,10.7708
2579.3595,146.9938,1301.9142,79.4371,1280.6493,10.7604
2584.2599,147.0341,1304.5609,79.3665,1281.0078,10.7503
2589.1618,147.0750,1307.2053,79.2961,1281.3660,10.7405
2594.0649,147.1164,1309.8473,79.2260,1281.7238,10.7311
2598.9695,147.1581,1312.4870,79.1560,1282.0814,10.7219
2603.8755,147.2004,1315.1244,79.0863,1282.4386,10.7130
2608.7829,147.2429,1317.7595,79.0168,1282.7956,10.7042
2613.6917,147.2859,1320.3922,78.9474,1283.1522,10.6957
2618.6019,147.3291,1323.0226,78.8782,1283.5086,10.6873
2623.5136,147.3726,1325.6507,78.8091,1283.8647,10.6790
2628.4268,147.4163,1328.2766,78.7402,1284.2205,10.6708
2633.3414,147.4602,1330.9001,78.6713,1284.5761,10.6627
2638.2575,147.5043,1333.5213,78.6025,1284.9314,10.6547
2643.1750,147.5484,1336.1403,78.5338,1285.2864,10.6466
2648.0940,147.5927,1338.7569,78.4651,1285.6412,10.6387
2653.0145,147.6370,1341.3713,78.3964,1285.9957,10.6307
2657.9365,147.6812,1343.9833,78.3276,1286.3499,10.6227
2662.8599,147.7255,1346.5931,78.2589,1286.7038,10.6146
2667.7849,147.7696,1349.2006,78.1901,1287.0575,10.6066
2672.7112,147.8137,1351.8058,78.1212,1287.4109,10.5985
2677.6391,147.8577,1354.4087,78.0522,1287.7641,10.5903
2682.5684,147.9014,1357.0093,77.9831,1288.1170,10.5821
2687.4992,147.9450,1359.6075,77.9139,1288.4696,10.5738
2692.4314,147.9884,1362.2035,77.8445,1288.8219,10.5655
2697.3651,148.0316,1364.7972,77.7749,1289.1739,10.5570
2702.3002,148.0745,1367.3885,77.7051,1289.5257,10.5485
2707.2367,148.1172,1369.9775,77.6351,1289.8772,10.5400
2712.1747,148.1595,1372.5642,77.5649,1290.2283,10.5313
2717.1140,148.2016,1375.1485,77.4944,1290.5792,10.5225
2722.0548,148.2434,1377.7305,77.4237,1290.9298,10.5137
2726.9969,148.2848,1380.3101,77.3527,1291.2802,10.5048
2731.9404,148.3260,1382.8873,77.2814,1291.6302,10.4958
2736.8853,148.3668,1385.4622,77.2098,1291.9799,10.4866
2741.8315,148.4074,1388.0346,77.1380,1292.3293,10.4775
2746.7791,148.4476,1390.6047,77.0658,1292.6784,10.4682
2751.7280,148.4875,1393.1723,76.9933,1293.0271,10.4588
2756.6783,148.5272,1395.7376,76.9204,1293.3756,10.4493
2761.6299,148.5665,1398.3004,76.8473,1293.7238,10.4397
2766.5827,148.6056,1400.8607,76.7737,1294.0716,10.4301
2771.5369,148.6444,1403.4186,76.6999,1294.4191,10.4203
2776.4923,148.6830,1405.9740,76.6257,1294.7663,10.4104
2781.4491,148.7213,1408.5270,76.5511,1295.1131,10.4005
2786.4071,148.7594,1411.0774,76.4762,1295.4596,10.3904
2791.3664,148.7974,1413.6254,76.4009,1295.8058,10.3802
2796.3269,148.8352,1416.1708,76.3252,1296.1517,10.3699
2801.2887,148.8729,1418.7137,76.2492,1296.4971,10.3595
2806.2518,148.9105,1421.2541,76.1728,1296.8423,10.3490
2811.2161,148.9479,1423.7919,76.0960,1297.1871,10.3384
2816.1816,148.9854,1426.3272,76.0188,1297.5315,10.3276
2821.1484,149.0228,1428.8598,75.9412,1297.8756,10.3168
2826.1165,149.0602,1431.3899,75.8632,1298.2193,10.3058
2831.0858,149.0976,1433.9174,75.7849,1298.5626,10.2947
2836.0563,149.1351,1436.4422,75.7061,1298.9056,10.2834
2841.0281,149.1727,1438.9644,75.6268,1299.2482,10.2720
2846.0012,149.2104,1441.4840,75.5472,1299.5904,10.2605
2850.9755,149.2483,1444.0009,75.4670,1299.9322,10.2488
2855.9511,149.2864,1446.5151,75.3865,1300.2737,10.2369
2860.9279,149.3247,1449.0267,75.3054,1300.6147,10.2249
2865.9061,149.3632,1451.5355,75.2238,1300.9553,10.2127
2870.8855,149.4020,1454.0416,75.1417,1301.2955,10.2004
2875.8662,149.4411,1456.5449,75.0591,1301.6353,10.1878
2880.8482,149.4806,1459.0455,74.9759,1301.9747,10.1750
2885.8316,149.5204,1461.5433,74.8922,1302.3137,10.1621
2890.8163,149.5607,1464.0383,74.8078,1302.6522,10.1489
2895.8023,149.6014,1466.5305,74.7227,1302.9903,10.1354
2900.7897,149.6425,1469.0198,74.6370,1303.3279,10.1217
2905.7785,149.6842,1471.5063,74.5506,1303.6650,10.1077
2910.7686,149.7264,1473.9899,74.4633,1304.0017,10.0934
2915.7602,149.7691,1476.4705,74.3753,1304.3379,10.0788
2920.7532,149.8125,1478.9482,74.2864,1304.6736,10.0638
2925.7477,149.8565,1481.4229,74.1965,1305.0088,10.0484
2930.7437,149.9011,1483.8946,74.1057,1305.3435,10.0327
2935.7411,149.9465,1486.3633,74.0138,1305.6777,10.0165
2940.7401,149.9926,1488.8289,73.9208,1306.0113,9.9998
2945.7407,150.0395,1491.2913,73.8266,1306.3443,9.9827
2950.7428,150.0872,1493.7506,73.7310,1306.6768,9.9649
2955.7465,150.1358,1496.2067,73.6341,1307.0087,9.9465
2960.7518,150.1853,1498.6596,73.5356,1307.3399,9.9275
2965.7589,150.2359,1501.1091,73.4355,1307.6705,9.9077
2970.7676,150.2874,1503.5552,73.3336,1308.0004,9.8870
2975.7780,150.3401,1505.9980,73.2298,1308.3296,9.8654
2980.7903,150.3940,1508.4372,73.1239,1308.6581,9.8428
2985.8043,150.4491,1510.8729,73.0157,1308.9858,9.8191
2990.8202,150.5058,1513.3049,72.9047,1309.3127,9.7939
2995.8380,150.5641,1515.7332,72.7906,1309.6387,9.7671
3000.8578,150.6242,1518.1576,72.6733,1309.9638,9.7385
3005.8797,150.6860,1520.5780,72.5526,1310.2879,9.7080
3010.9036,150.7495,1522.9944,72.4289,1310.6110,9.6757
3015.9297,150.8146,1525.4066,72.3020,1310.9329,9.6416
3020.9579,150.8811,1527.8145,72.1723,1311.2537,9.6058
3025.9884,150.9490,1530.2180,72.0399,1311.5733,9.5682
3031.0212,151.0182,1532.6171,71.9048,1311.8916,9.5289
3036.0563,151.0887,1535.0116,71.7671,1312.2085,9.4880
3041.0938,151.1603,1537.4015,71.6269,1312.5241,9.4454
3046.1337,151.2331,1539.7867,71.4843,1312.8382,9.4013
3051.1760,151.3069,1542.1671,71.3394,1313.1508,9.3555
3056.2208,151.3818,1544.5427,71.1921,1313.4619,9.3082
3061.2681,151.4577,1546.9133,71.0426,1313.7714,9.2593
3066.3180,151.5345,1549.2788,70.8908,1314.0792,9.2089
3071.3704,151.6122,1551.6393,70.7369,1314.3853,9.1570
3076.4255,151.6907,1553.9946,70.5809,1314.6896,9.1036
3081.4832,151.7701,1556.3447,70.4228,1314.9922,9.0487
3086.5435,151.8503,1558.6894,70.2626,1315.2928,8.9924
3091.6065,151.9312,1561.0288,70.1003,1315.5916,8.9346
3096.6723,152.0128,1563.3628,69.9361,1315.8885,8.8754
3101.7407,152.0952,1565.6912,69.7698,1316.1833,8.8148
3106.8119,152.1782,1568.0141,69.6016,1316.4761,8.7527
3111.8859,152.2618,1570.3313,69.4315,1316.7668,8.6893
3116.9627,152.3461,1572.6428,69.2595,1317.0554,8.6244
3122.0424,152.4309,1574.9486,69.0855,1317.3418,8.5582
3127.1248,152.5163,1577.2485,68.9097,1317.6259,8.4906
3132.2101,152.6023,1579.5425,68.7320,1317.9078,8.4215
3137.2983,152.6888,1581.8306,68.5525,1318.1873,8.3511
3142.3894,152.7758,1584.1127,68.3712,1318.4645,8.2793
3147.4834,152.8632,1586.3887,68.1881,1318.7393,8.2062
3152.5803,152.9512,1588.6585,68.0033,1319.0116,8.1316
3157.6801,153.0396,1590.9222,67.8167,1319.2814,8.0557
3162.7829,153.1284,1593.1796,67.6284,1319.5486,7.9784
3167.8887,153.2176,1595.4307,67.4384,1319.8132,7.8997
3172.9974,153.3072,1597.6755,67.2468,1320.0752,7.8197
3178.1091,153.3972,1599.9138,67.0535,1320.3345,7.7384
3183.2239,153.4875,1602.1457,66.8586,1320.5911,7.6557
3188.3417,153.5781,1604.3711,66.6622,1320.8449,7.5716
3193.4624,153.6691,1606.5898,66.4642,1321.0959,7.4863
3198.5863,153.7604,1608.8020,66.2647,1321.3440,7.3996
3203.7131,153.8519,1611.0075,66.0637,1321.5892,7.3116
3208.8431,153.9437,1613.2062,65.8612,1321.8314,7.2223
3213.9760,154.0358,1615.3982,65.6573,1322.0706,7.1318
3219.1121,154.1281,1617.5834,65.4521,1322.3068,7.0399
3224.2513,154.2206,1619.7616,65.2454,1322.5399,6.9468
3229.3935,154.3133,1621.9330,65.0374,1322.7699,6.8525
3234.5388,154.4062,1624.0975,64.8281,1322.9968,6.7569
3239.6872,154.4992,1626.2549,64.6175,1323.2204,6.6601
3244.8388,154.5925,1628.4053,64.4057,1323.4408,6.5622
3249.9934,154.6858,1630.5486,64.1926,1323.6578,6.4630
3255.1512,154.7794,1632.6848,63.9783,1323.8716,6.3626
3260.3120,154.8730,1634.8138,63.7628,1324.0820,6.2612
3265.4760,154.9667,1636.9356,63.5462,1324.2890,6.1585
3270.6431,155.0605,1639.0502,63.3284,1324.4926,6.0548
3275.8134,155.1545,1641.1575,63.1095,1324.6927,5.9499
3280.9868,155.2484,1643.2575,62.8896,1324.8892,5.8440
3286.1633,155.3425,1645.3501,62.6685,1325.0822,5.7370
3291.3429,155.4366,1647.4354,62.4464,1325.2717,5.6289
3296.5257,155.5307,1649.5132,62.2233,1325.4575,5.5198
3301.7116,155.6248,1651.5836,61.9992,1325.6397,5.4097
3306.9007,155.7190,1653.6465,61.7741,1325.8181,5.2986
3312.0929,155.8132,1655.7018,61.5480,1325.9929,5.1864
3317.2883,155.9073,1657.7497,61.3209,1326.1639,5.0733
3322.4867,156.0015,1659.7899,61.0929,1326.3311,4.9592
3327.6884,156.0956,1661.8225,60.8640,1326.4945,4.8442
3332.8931,156.1896,1663.8475,60.6342,1326.6540,4.7282
3338.1010,156.2836,1665.8648,60.4034,1326.8097,4.6113
3343.3120,156.3776,1667.8744,60.1718,1326.9614,4.4935
3348.5262,156.4714,1669.8762,59.9394,1327.1092,4.3747
3353.7434,156.5652,1671.8703,59.7060,1327.2531,4.2551
3358.9638,156.6589,1673.8566,59.4719,1327.3929,4.1347
3364.1874,156.7525,1675.8351,59.2369,1327.5287,4.0133
3369.4140,156.8459,1677.8057,59.0011,1327.6604,3.8911
3374.6438,156.9392,1679.7685,58.7645,1327.7881,3.7681
3379.8766,157.0324,1681.7234,58.5270,1327.9116,3.6442
3385.1126,157.1254,1683.6703,58.2889,1328.0310,3.5195
3390.3516,157.2183,1685.6093,58.0499,1328.1463,3.3941
3395.5938,157.3110,1687.5403,57.8102,1328.2573,3.2678
3400.8390,157.4035,1689.4633,57.5697,1328.3641,3.1407
3406.0874,157.4958,1691.3782,57.3285,1328.4667,3.0129
3411.3388,157.5879,1693.2852,57.0865,1328.5650,2.8843
3416.5932,157.6797,1695.1840,56.8439,1328.6589,2.7550
3421.8507,157.7713,1697.0747,56.6005,1328.7486,2.6249
3427.1113,157.8627,1698.9574,56.3564,1328.8339,2.4941
3432.3749,157.9539,1700.8318,56.1116,1328.9149,2.3625
3437.6416,158.0447,1702.6981,55.8661,1328.9914,2.2303
3442.9112,158.1353,1704.5562,55.6200,1329.0636,2.0973
3448.1839,158.2256,1706.4061,55.3732,1329.1312,1.9637
3453.4596,158.3156,1708.2478,55.1257,1329.1945,1.8294
3458.7383,158.4053,1710.0812,54.8776,1329.2532,1.6944
3464.0200,158.4947,1711.9063,54.6289,1329.3074,1.5588
3469.3046,158.5837,1713.7231,54.3795,1329.3571,1.4225
3474.5922,158.6724,1715.5316,54.1295,1329.4022,1.2856
3479.8827,158.7608,1717.3317,53.8789,1329.4428,1.1480
3485.1762,158.8488,1719.1235,53.6276,1329.4788,1.0098
3490.4727,158.9364,1720.9069,53.3758,1329.5101,0.8710
3495.7720,159.0237,1722.6819,53.1234,1329.5368,0.7317
3501.0742,159.1105,1724.4484,52.8704,1329.5589,0.5917
3506.3794,159.1970,1726.2065,52.6168,1329.5763,0.4512
3511.6874,159.2831,1727.9562,52.3626,1329.5890,0.3100
3516.9982,159.3688,1729.6974,52.1079,1329.5969,0.1683
3522.3119,159.4540,1731.4301,51.8527,1329.6002,0.0261
3527.6285,159.5389,1733.1542,51.5968,1329.5987,-0.1167
3532.9479,159.6233,1734.8698,51.3405,1329.5924,-0.2600
3538.2700,159.7072,1736.5769,51.0836,1329.5813,-0.4038
3543.5950,159.7908,1738.2754,50.8262,1329.5655,-0.5482
3548.9228,159.8738,1739.9653,50.5683,1329.5448,-0.6930
3554.2533,159.9565,1741.6466,50.3099,1329.5193,-0.8384
3559.5865,160.0386,1743.3193,50.0509,1329.4889,-0.9842
3564.9225,160.1203,1744.9833,49.7915,1329.4536,-1.1306
3570.2612,160.2015,1746.6387,49.5316,1329.4135,-1.2774
3575.6026,160.2823,1748.2854,49.2712,1329.3685,-1.4247
3580.9467,160.3626,1749.9235,49.0103,1329.3185,-1.5724
3586.2934,160.4424,1751.5528,48.7489,1329.2636,-1.7206
3591.6428,160.5217,1753.1734,48.4871,1329.2038,-1.8692
3596.9949,160.6005,1754.7853,48.2248,1329.1390,-2.0183
3602.3495,160.6788,1756.3884,47.9621,1329.0693,-2.1677
3607.7068,160.7566,1757.9827,47.6990,1328.9945,-2.3177
3613.0666,160.8339,1759.5683,47.4354,1328.9147,-2.4680
3618.4290,160.9107,1761.1451,47.1713,1328.8300,-2.6187
3623.7940,160.9870,1762.7131,46.9069,1328.7402,-2.7698
3629.1615,161.0628,1764.2722,46.6420,1328.6453,-2.9213
3634.5315,161.1381,1765.8225,46.3767,1328.5454,-3.0732
3639.9040,161.2129,1767.3640,46.1110,1328.4404,-3.2255
3645.2790,161.2871,1768.8966,45.8449,1328.3304,-3.3781
3650.6565,161.3609,1770.4203,45.5784,1328.2152,-3.5311
3656.0364,161.4341,1771.9351,45.3115,1328.0950,-3.6845
3661.4188,161.5067,1773.4411,45.0442,1327.9696,-3.8382
3666.8035,161.5789,1774.9381,44.7766,1327.8391,-3.9922
3672.1907,161.6505,1776.4262,44.5085,1327.7034,-4.1466
3677.5802,161.7216,1777.9053,44.2402,1327.5626,-4.3013
3682.9721,161.7922,1779.3755,43.9714,1327.4167,-4.4564
3688.3664,161.8622,1780.8367,43.7023,1327.2655,-4.6117
3693.7629,161.9317,1782.2890,43.4328,1327.1092,-4.7674
3699.1618,162.0006,1783.7322,43.1630,1326.9477,-4.9233
3704.5630,162.0690,1785.1665,42.8928,1326.7810,-5.0796
3709.9664,162.1369,1786.5918,42.6223,1326.6091,-5.2362
3715.3721,162.2042,1788.0080,42.3515,1326.4319,-5.3931
3720.7800,162.2710,1789.4152,42.0803,1326.2495,-5.5502
3726.1901,162.3372,1790.8133,41.8088,1326.0619,-5.7076
3731.6025,162.4029,1792.2024,41.5370,1325.8690,-5.8653
3737.0170,162.4680,1793.5825,41.2649,1325.6709,-6.0233
3742.4337,162.5325,1794.9534,40.9924,1325.4675,-6.1815
3747.8525,162.5965,1796.3153,40.7197,1325.2588,-6.3400
3753.2734,162.6600,1797.6681,40.4466,1325.0448,-6.4987
3758.6965,162.7229,1799.0117,40.1733,1324.8255,-6.6577
3764.1216,162.7852,1800.3463,39.8996,1324.6009,-6.8169
3769.5488,162.8470,1801.6717,39.6257,1324.3711,-6.9763
3774.9781,162.9081,1802.9880,39.3515,1324.1358,-7.1360
3780.4094,162.9688,1804.2951,39.0770,1323.8953,-7.2959
3785.8427,163.0288,1805.5931,38.8022,1323.6495,-7.4560
3791.2779,163.0883,1806.8820,38.5271,1323.3982,-7.6164
3796.7152,163.1472,1808.1616,38.2518,1323.1417,-7.7769
3802.1544,163.2055,1809.4321,37.9762,1322.8798,-7.9377
3807.5956,163.2632,1810.6933,37.7004,1322.6125,-8.0987
3813.0386,163.3204,1811.9454,37.4243,1322.3399,-8.2599
3818.4836,163.3769,1813.1883,37.1479,1322.0618,-8.4212
3823.9304,163.4329,1814.4219,36.8712,1321.7784,-8.5828
3829.3791,163.4883,1815.6464,36.5944,1321.4897,-8.7445
3834.8296,163.5431,1816.8616,36.3172,1321.1955,-8.9064
3840.2820,163.5973,1818.0675,36.0399,1320.8959,-9.0685
3845.7361,163.6509,1819.2642,35.7623,1320.5909,-9.2308
3851.1920,163.7039,1820.4517,35.4844,1320.2805,-9.3932
3856.6497,163.7562,1821.6299,35.2064,1319.9647,-9.5558
3862.1091,163.8080,1822.7988,34.9281,1319.6435,-9.7186
3867.5702,163.8592,1823.9584,34.6495,1319.3168,-9.8815
3873.0330,163.9098,1825.1087,34.3708,1318.9847,-10.0446
3878.4975,163.9597,1826.2498,34.0918,1318.6471,-10.2078
3883.9637,164.0091,1827.3815,33.8126,1318.3042,-10.3712
3889.4315,164.0578,1828.5039,33.5332,1317.9557,-10.5347
3894.9009,164.1059,1829.6171,33.2536,1317.6019,-10.6983
3900.3718,164.1534,1830.7208,32.9738,1317.2425,-10.8621
3905.8444,164.2002,1831.8153,32.6937,1316.8777,-11.0260
3911.3185,164.2465,1832.9004,32.4135,1316.5074,-11.1901
