x,vx,y,vy,z,vz
7727.9690,-11.3032,169.7868,167.4461,288.7105,-2.2624
7727.5889,-11.5028,175.3678,167.4148,288.6377,-2.1090
7727.2022,-11.6973,180.9478,167.3827,288.5699,-1.9584
7726.8091,-11.8867,186.5267,167.3499,288.5071,-1.8106
7726.4098,-12.0713,192.1044,167.3166,288.4491,-1.6657
7726.0044,-12.2511,197.6811,167.2829,288.3960,-1.5235
7725.5931,-12.4262,203.2566,167.2491,288.3475,-1.3841
7725.1760,-12.5967,208.8310,167.2154,288.3037,-1.2474
7724.7534,-12.7628,214.4043,167.1818,288.2643,-1.1135
7724.3252,-12.9246,219.9765,167.1486,288.2294,-0.9823
7723.8918,-13.0821,225.5476,167.1158,288.1988,-0.8538
7723.4531,-13.2355,231.1176,167.0837,288.1725,-0.7279
7723.0095,-13.3849,236.6865,167.0524,288.1503,-0.6046
7722.5609,-13.5304,242.2544,167.0220,288.1321,-0.4839
7722.1075,-13.6720,247.8213,166.9926,288.1180,-0.3658
7721.6494,-13.8099,253.3872,166.9643,288.1077,-0.2502
7721.1869,-13.9442,258.9523,166.9371,288.1013,-0.1371
7720.7199,-14.0750,264.5164,166.9113,288.0986,-0.0265
7720.2486,-14.2023,270.0797,166.8868,288.0995,0.0817
7719.7731,-14.3262,275.6422,166.8638,288.1040,0.1874
7719.2935,-14.4468,281.2040,166.8422,288.1120,0.2908
7718.8100,-14.5642,286.7650,166.8221,288.1233,0.3918
7718.3226,-14.6785,292.3255,166.8035,288.1380,0.4905
7717.8315,-14.7897,297.8853,166.7864,288.1560,0.5869
7717.3367,-14.8980,303.4446,166.7709,288.1771,0.6810
7716.8383,-15.0033,309.0034,166.7569,288.2014,0.7729
7716.3365,-15.1058,314.5617,166.7445,288.2286,0.8626
7715.8313,-15.2055,320.1197,166.7335,288.2589,0.9501
7715.3228,-15.3024,325.6773,166.7240,288.2920,1.0354
7714.8111,-15.3967,331.2346,166.7159,288.3279,1.1186
7714.2964,-15.4883,336.7917,166.7092,288.3665,1.1996
7713.7786,-15.5774,342.3486,166.7038,288.4078,1.2786
7713.2579,-15.6640,347.9053,166.6997,288.4517,1.3555
7712.7344,-15.7481,353.4619,166.6967,288.4982,1.4304
7712.2081,-15.8298,359.0184,166.6949,288.5471,1.5032
7711.6791,-15.9091,364.5749,166.6941,288.5984,1.5740
7711.1475,-15.9862,370.1314,166.6942,288.6520,1.6429
7710.6134,-16.0609,375.6879,166.6952,288.7079,1.7098
7710.0768,-16.1334,381.2444,166.6970,288.7659,1.7748
7709.5378,-16.2036,386.8010,166.6995,288.8262,1.8378
7708.9966,-16.2718,392.3577,166.7026,288.8884,1.8990
7708.4531,-16.3378,397.9145,166.7062,288.9527,1.9583
7707.9074,-16.4017,403.4715,166.7103,289.0190,2.0157
7707.3596,-16.4635,409.0286,166.7147,289.0871,2.0713
7706.8099,-16.5234,414.5858,166.7194,289.1570,2.1252
7706.2581,-16.5812,420.1432,166.7242,289.2288,2.1772
7705.7045,-16.6371,425.7007,166.7292,289.3022,2.2274
7705.1490,-16.6911,431.2585,166.7341,289.3772,2.2760
7704.5917,-16.7432,436.8164,166.7390,289.4539,2.3228
7704.0328,-16.7935,442.3744,166.7438,289.5321,2.3679
7703.4722,-16.8419,447.9326,166.7484,289.6117,2.4113
7702.9100,-16.8885,453.4910,166.7528,289.6928,2.4531
7702.3463,-16.9334,459.0495,166.7569,289.7752,2.4933
7701.7812,-16.9765,464.6081,166.7606,289.8590,2.5319
7701.2146,-17.0179,470.1668,166.7639,289.9440,2.5689
7700.6466,-17.0576,475.7257,166.7668,290.0302,2.6044
7700.0774,-17.0957,481.2846,166.7692,290.1176,2.6384
7699.5069,-17.1322,486.8436,166.7711,290.2061,2.6708
7698.9353,-17.1671,492.4027,166.7725,290.2957,2.7018
7698.3625,-17.2005,497.9618,166.7733,290.3862,2.7314
7697.7886,-17.2322,503.5209,166.7736,290.4778,2.7596
7697.2137,-17.2625,509.0800,166.7734,290.5702,2.7864
7696.6378,-17.2913,514.6391,166.7726,290.6635,2.8118
7696.0610,-17.3187,520.1982,166.7712,290.7576,2.8359
7695.4832,-17.3446,525.7572,166.7693,290.8525,2.8587
7694.9047,-17.3692,531.3161,166.7669,290.9482,2.8803
7694.3253,-17.3924,536.8750,166.7640,291.0445,2.9006
7693.7452,-17.4142,542.4337,166.7605,291.1415,2.9196
7693.1644,-17.4348,547.9923,166.7567,291.2392,2.9376
7692.5829,-17.4540,553.5508,166.7523,291.3374,2.9543
7692.0008,-17.4720,559.1091,166.7476,291.4361,2.9699
7691.4181,-17.4887,564.6673,166.7425,291.5354,2.9845
7690.8349,-17.5043,570.2253,166.7371,291.6351,2.9979
7690.2512,-17.5186,575.7831,166.7314,291.7352,3.0104
7689.6670,-17.5318,581.3407,166.7254,291.8357,3.0218
7689.0824,-17.5439,586.8981,166.7192,291.9366,3.0322
7688.4974,-17.5548,592.4553,166.7129,292.0379,3.0416
7687.9121,-17.5647,598.0123,166.7064,292.1394,3.0501
7687.3264,-17.5734,603.5691,166.6999,292.2412,3.0578
7686.7405,-17.5812,609.1257,166.6934,292.3433,3.0645
7686.1544,-17.5879,614.6820,166.6868,292.4455,3.0703
7685.5680,-17.5936,620.2381,166.6803,292.5479,3.0754
7684.9815,-17.5984,625.7940,166.6739,292.6505,3.0796
7684.3948,-17.6021,631.3497,166.6677,292.7532,3.0830
7683.8080,-17.6050,636.9052,166.6616,292.8560,3.0857
7683.2211,-17.6069,642.4605,166.6557,292.9589,3.0876
7682.6342,-17.6079,648.0156,166.6501,293.0619,3.0888
7682.0473,-17.6080,653.5705,166.6448,293.1649,3.0893
7681.4604,-17.6073,659.1252,166.6398,293.2678,3.0892
7680.8735,-17.6057,664.6798,166.6351,293.3708,3.0883
7680.2867,-17.6033,670.2343,166.6308,293.4737,3.0869
7679.6999,-17.6001,675.7885,166.6269,293.5766,3.0848
7679.1133,-17.5960,681.3427,166.6234,293.6794,3.0821
7678.5269,-17.5912,686.8968,166.6203,293.7820,3.0788
7677.9406,-17.5856,692.4507,166.6177,293.8846,3.0750
7677.3545,-17.5792,698.0046,166.6155,293.9870,3.0706
7676.7686,-17.5721,703.5585,166.6138,294.0893,3.0657
7676.1830,-17.5642,709.1122,166.6126,294.1914,3.0602
7675.5977,-17.5556,714.6660,166.6118,294.2933,3.0543
7675.0127,-17.5463,720.2197,166.6115,294.3950,3.0478
7674.4280,-17.5362,725.7734,166.6117,294.4965,3.0409
7673.8436,-17.5255,731.3271,166.6123,294.5977,3.0335
7673.2596,-17.5141,736.8809,166.6134,294.6987,3.0257
7672.6760,-17.5020,742.4347,166.6149,294.7995,3.0175
7672.0928,-17.4892,747.9886,166.6168,294.8999,3.0088
7671.5101,-17.4757,753.5425,166.6192,295.0000,2.9997
7670.9278,-17.4616,759.0965,166.6219,295.0999,2.9902
7670.3460,-17.4469,764.6506,166.6251,295.1994,2.9803
7669.7647,-17.4315,770.2048,166.6286,295.2985,2.9700
7669.1839,-17.4154,775.7592,166.6324,295.3974,2.9594
7668.6036,-17.3987,781.3137,166.6366,295.4958,2.9484
7668.0240,-17.3814,786.8683,166.6410,295.5939,2.9370
7667.4449,-17.3634,792.4231,166.6457,295.6916,2.9254
7666.8664,-17.3449,797.9780,166.6507,295.7889,2.9133
7666.2886,-17.3257,803.5331,166.6559,295.8859,2.9010
7665.7114,-17.3059,809.0884,166.6612,295.9823,2.8884
7665.1348,-17.2855,814.6439,166.6668,296.0784,2.8754
7664.5590,-17.2644,820.1995,166.6724,296.1740,2.8622
7663.9839,-17.2428,825.7554,166.6782,296.2692,2.8486
7663.4095,-17.2206,831.3114,166.6841,296.3639,2.8348
7662.8359,-17.1978,836.8677,166.6900,296.4582,2.8208
7662.2630,-17.1744,842.4241,166.6960,296.5520,2.8064
7661.6909,-17.1504,847.9807,166.7020,296.6453,2.7918
7661.1196,-17.1259,853.5376,166.7080,296.7381,2.7770
7660.5492,-17.1007,859.0946,166.7140,296.8304,2.7619
7659.9796,-17.0750,864.6518,166.7200,296.9222,2.7466
7659.4109,-17.0487,870.2093,166.7259,297.0135,2.7311
7658.8430,-17.0218,875.7669,166.7317,297.1043,2.7154
7658.2761,-16.9944,881.3247,166.7374,297.1946,2.6995
7657.7101,-16.9664,886.8827,166.7430,297.2843,2.6833
7657.1450,-16.9379,892.4409,166.7485,297.3734,2.6670
7656.5809,-16.9087,897.9993,166.7539,297.4621,2.6505
7656.0177,-16.8791,903.5578,166.7591,297.5501,2.6338
7655.4556,-16.8489,909.1165,166.7642,297.6377,2.6170
7654.8945,-16.8181,914.6754,166.7692,297.7246,2.5999
7654.3344,-16.7868,920.2345,166.7740,297.8110,2.5828
7653.7754,-16.7550,925.7937,166.7787,297.8968,2.5655
7653.2174,-16.7226,931.3531,166.7831,297.9820,2.5480
7652.6605,-16.6897,936.9126,166.7875,298.0667,2.5304
7652.1048,-16.6563,942.4722,166.7917,298.1507,2.5127
7651.5501,-16.6223,948.0320,166.7957,298.2342,2.4949
